日付け,終値,始値,高値,安値,出来高(M),変化率(%)
1987-02-12,1.7883044033233877,1.781658024123847,1.7478684297966172,1.8183174519273504,8.850079989232913,1
1987-02-13,1.5920685120685074,1.6650467828509037,1.6322888118036325,1.620652232226106,1.9957640849392608,0
1987-02-16,1.6515339336608954,1.4713535346348274,1.6126990460421091,1.4848821823303016,1.5012834000221082,1
1987-02-17,1.7883044033233877,1.6650467828509037,1.7850889847435103,1.6805507836507254,5.665247144031101,1
1987-02-18,1.9627363066610584,1.8587400310669795,1.9202583684980177,1.8961855687793556,4.9745566512148685,1
1987-02-19,2.0598631619286256,2.052433279283055,2.0162482207294796,2.0319556186751595,4.600199526897438,1
1987-02-20,2.3512437277313265,2.1295152862261877,2.323807543185388,2.1697222869517843,5.831166313562054,1
1987-02-23,2.836878004069161,2.420055158550301,2.7841670385811743,2.405323255888621,5.004127986824913,1
1987-02-24,3.536587798139593,3.291674775522643,3.512906324909823,3.3237677110661195,3.4586660498210375,1
1987-02-25,3.1857418107445037,3.291674775522643,3.3209266204468992,3.2079638449785217,4.485750465833697,0
1987-02-26,3.07077532899922,3.2541220029093214,3.3032958312615293,3.0302648090854833,1.4128890833066774,0
1987-02-27,3.205563617941966,3.1177461444714725,3.3209266204468992,3.05023099289369,1.3989825633170887,1
1987-03-02,3.3998173284771,3.428050633960492,3.416916472678362,3.3637000786825326,1.178396384171891,1
1987-03-03,3.613892846209696,3.4656034065738135,3.552085856432869,3.441568195534537,3.5031029757647807,1
1987-03-04,3.8081465567448305,3.9893657614438145,3.9556350311202393,3.832905398175385,4.404069641527034,1
1987-03-05,3.8676119783372185,3.718590506284605,3.916455499597194,3.7750034651315856,0.5887279676018651,1
1987-03-06,3.770485123069651,3.9696011442789088,3.916455499597194,3.794969648939792,0.4160153831334689,0
1987-03-09,3.7308415086747257,3.854966364722455,3.8204656473657312,3.7750034651315856,-0.646314868025217,0
1987-03-10,3.6535364606046214,3.6415084993414735,3.667665474425853,3.677169164471374,-0.4254089987653157,0
1987-03-11,3.7308415086747257,3.718590506284605,3.72447579513427,3.697135348279581,-0.0524904799640496,1
1987-03-12,3.8081465567448305,3.7956725132277382,3.744065560895793,3.7750034651315856,-0.0699135912153733,1
1987-03-13,3.8081465567448305,3.892519137335776,3.840055413127254,3.852871581983591,0.0996820146346666,0
1987-03-16,3.7308415086747257,3.815437130392644,3.8028348581803617,3.7750034651315856,-0.7491751624309668,0
1987-03-17,3.673358267802085,3.6988258891197,3.687255240187376,3.697135348279581,-0.5973223579469537,0
1987-03-18,3.613892846209696,3.679061271954794,3.687255240187376,3.6572029806631674,-0.4978987322742629,0
1987-03-19,3.3998173284771,3.601979265011662,3.5912653879559144,3.4036324462989453,-0.3092016420707077,0
1987-03-20,3.322512280406996,3.3114393926875487,3.3032958312615293,3.26586577802232,-0.1289763399067867,0
1987-03-23,3.3423340876044585,3.3885213996306804,3.416916472678362,3.3836662624907388,-0.759724936216172,1
1987-03-24,3.2650290395343533,3.408286016795586,3.360106151969945,3.305798145638733,-0.7623623796624733,0
1987-03-25,3.2253854251394287,3.234357385744416,3.207305979030066,3.225933410405907,-0.350281821810067,0
1987-03-26,3.379995521279637,3.291674775522643,3.360106151969945,3.2858319618305263,-0.1247404458869695,1
1987-03-27,3.613892846209696,3.4656034065738135,3.744065560895793,3.441568195534537,1.7861272922226463,1
1987-03-30,3.322512280406996,3.661273116506379,3.6480757086643303,3.3237677110661195,-0.6307299749334366,0
1987-03-31,3.439460942872025,3.157275378801284,3.552085856432869,3.187997661170315,-0.4250093861219367,1
1987-04-01,3.633714653407159,3.661273116506379,3.6480757086643303,3.5993010476193694,0.3902803288998624,1
1987-04-02,3.556409605337055,3.6988258891197,3.6480757086643303,3.5993010476193694,-0.7447794233537981,0
1987-04-03,3.673358267802085,3.6988258891197,3.667665474425853,3.6172706130467542,0.1589046083834319,1
